datetime,time (s),sigma_w (S/m)
2024-10-20 04:04:00,214440.0,0.6647201769604442
2024-10-20 04:05:00,214500.0,0.6647471408743928
2024-10-20 04:06:00,214560.0,0.6647741047883414
2024-10-20 04:07:00,214620.0,0.66480106870229
2024-10-20 04:08:00,214680.0,0.6648280326162388
2024-10-20 04:09:00,214740.0,0.6648549965301874
2024-10-20 04:10:00,214800.0,0.6648819604441359
2024-10-20 04:11:00,214860.0,0.6649089243580847
2024-10-20 04:12:00,214920.0,0.6649358882720333
2024-10-20 04:13:00,214980.0,0.664962852185982
2024-10-20 04:14:00,215040.0,0.6649898160999306
2024-10-20 04:15:00,215100.0,0.6650167800138793
2024-10-20 04:16:00,215160.0,0.665043743927828
2024-10-20 04:17:00,215220.0,0.6650707078417766
2024-10-20 04:18:00,215280.0,0.6650976717557252
2024-10-20 04:19:00,215340.0,0.6651246356696738
2024-10-20 04:20:00,215400.0,0.6651515995836225
2024-10-20 04:21:00,215460.0,0.6651785634975711
2024-10-20 04:22:00,215520.0,0.6652055274115197
2024-10-20 04:23:00,215580.0,0.6652324913254685
2024-10-20 04:24:00,215640.0,0.6652594552394171
2024-10-20 04:25:00,215700.0,0.6652864191533657
2024-10-20 04:26:00,215760.0,0.6653133830673144
2024-10-20 04:27:00,215820.0,0.6653403469812631
2024-10-20 04:28:00,215880.0,0.6653673108952116
2024-10-20 04:29:00,215940.0,0.6653942748091602
2024-10-20 04:30:00,216000.0,0.665421238723109
2024-10-20 04:31:00,216060.0,0.6654482026370576
2024-10-20 04:32:00,216120.0,0.6654751665510062
2024-10-20 04:33:00,216180.0,0.6655021304649549
2024-10-20 04:34:00,216240.0,0.6655290943789036
2024-10-20 04:35:00,216300.0,0.6655560582928522
2024-10-20 04:36:00,216360.0,0.6655830222068009
2024-10-20 04:37:00,216420.0,0.6656099861207495
2024-10-20 04:38:00,216480.0,0.6656369500346981
2024-10-20 04:39:00,216540.0,0.6656639139486468
2024-10-20 04:40:00,216600.0,0.6656908778625954
2024-10-20 04:41:00,216660.0,0.665717841776544
2024-10-20 04:42:00,216720.0,0.6657448056904928
2024-10-20 04:43:00,216780.0,0.6657717696044414
2024-10-20 04:44:00,216840.0,0.66579873351839
2024-10-20 04:45:00,216900.0,0.6658256974323387
2024-10-20 04:46:00,216960.0,0.6658526613462873
2024-10-20 04:47:00,217020.0,0.6658796252602359
2024-10-20 04:48:00,217080.0,0.6659065891741845
2024-10-20 04:49:00,217140.0,0.6659335530881333
2024-10-20 04:50:00,217200.0,0.6659605170020819
2024-10-20 04:51:00,217260.0,0.6659874809160305
2024-10-20 04:52:00,217320.0,0.6660144448299792
2024-10-20 04:53:00,217380.0,0.6660414087439279
2024-10-20 04:54:00,217440.0,0.6660683726578764
2024-10-20 04:55:00,217500.0,0.6660953365718251
2024-10-20 04:56:00,217560.0,0.6661223004857738
2024-10-20 04:57:00,217620.0,0.6661492643997224
2024-10-20 04:58:00,217680.0,0.6661762283136711
2024-10-20 04:59:00,217740.0,0.6662031922276197
2024-10-20 05:00:00,217800.0,0.6662301561415684
2024-10-20 05:01:00,217860.0,0.6662571200555171
2024-10-20 05:02:00,217920.0,0.6662840839694657
2024-10-20 05:03:00,217980.0,0.6663110478834142
2024-10-20 05:04:00,218040.0,0.666338011797363
2024-10-20 05:05:00,218100.0,0.6663649757113116
2024-10-20 05:06:00,218160.0,0.6663919396252602
2024-10-20 05:07:00,218220.0,0.6664189035392089
2024-10-20 05:08:00,218280.0,0.6664458674531576
2024-10-20 05:09:00,218340.0,0.6664728313671062
2024-10-20 05:10:00,218400.0,0.6664997952810549
2024-10-20 05:11:00,218460.0,0.6665267591950035
2024-10-20 05:12:00,218520.0,0.6665537231089521
2024-10-20 05:13:00,218580.0,0.6665806870229007
2024-10-20 05:14:00,218640.0,0.6666076509368494
2024-10-20 05:15:00,218700.0,0.6666346148507981
2024-10-20 05:16:00,218760.0,0.6666615787647467
2024-10-20 05:17:00,218820.0,0.6666885426786954
2024-10-20 05:18:00,218880.0,0.666715506592644
2024-10-20 05:19:00,218940.0,0.6667424705065927
2024-10-20 05:20:00,219000.0,0.6667694344205413
2024-10-20 05:21:00,219060.0,0.6667963983344899
2024-10-20 05:22:00,219120.0,0.6668233622484385
2024-10-20 05:23:00,219180.0,0.6668503261623873
2024-10-20 05:24:00,219240.0,0.6668772900763359
2024-10-20 05:25:00,219300.0,0.6669042539902845
2024-10-20 05:26:00,219360.0,0.6669312179042332
2024-10-20 05:27:00,219420.0,0.6669581818181819
2024-10-20 05:28:00,219480.0,0.6669851457321305
2024-10-20 05:29:00,219540.0,0.667012109646079
2024-10-20 05:30:00,219600.0,0.6670390735600278
2024-10-20 05:31:00,219660.0,0.6670660374739764
2024-10-20 05:32:00,219720.0,0.667093001387925
2024-10-20 05:33:00,219780.0,0.6671199653018737
2024-10-20 05:34:00,219840.0,0.6671469292158224
2024-10-20 05:35:00,219900.0,0.667173893129771
2024-10-20 05:36:00,219960.0,0.6672008570437197
2024-10-20 05:37:00,220020.0,0.6672278209576683
2024-10-20 05:38:00,220080.0,0.6672547848716169
2024-10-20 05:39:00,220140.0,0.6672817487855656
2024-10-20 05:40:00,220200.0,0.6673087126995142
2024-10-20 05:41:00,220260.0,0.6673356766134628
2024-10-20 05:42:00,220320.0,0.6673626405274116
2024-10-20 05:43:00,220380.0,0.6673896044413602
2024-10-20 05:44:00,220440.0,0.6674165683553088
2024-10-20 05:45:00,220500.0,0.6674435322692575
2024-10-20 05:46:00,220560.0,0.6674704961832062
2024-10-20 05:47:00,220620.0,0.6674974600971547
2024-10-20 05:48:00,220680.0,0.6675244240111033
2024-10-20 05:49:00,220740.0,0.6675513879250521
2024-10-20 05:50:00,220800.0,0.6675783518390007
2024-10-20 05:51:00,220860.0,0.6676053157529493
2024-10-20 05:52:00,220920.0,0.667632279666898
2024-10-20 05:53:00,220980.0,0.6676592435808467
2024-10-20 05:54:00,221040.0,0.6676862074947953
2024-10-20 05:55:00,221100.0,0.667713171408744
2024-10-20 05:56:00,221160.0,0.6677401353226925
2024-10-20 05:57:00,221220.0,0.6677670992366412
2024-10-20 05:58:00,221280.0,0.6677940631505899
2024-10-20 05:59:00,221340.0,0.6678210270645385
2024-10-20 06:00:00,221400.0,0.6678479909784871
2024-10-20 06:01:00,221460.0,0.6678749548924359
2024-10-20 06:02:00,221520.0,0.6679019188063845
2024-10-20 06:03:00,221580.0,0.6679288827203331
2024-10-20 06:04:00,221640.0,0.6679558466342818
2024-10-20 06:05:00,221700.0,0.6679828105482304
2024-10-20 06:06:00,221760.0,0.668009774462179
2024-10-20 06:07:00,221820.0,0.6680367383761276
2024-10-20 06:08:00,221880.0,0.6680637022900764
2024-10-20 06:09:00,221940.0,0.668090666204025
2024-10-20 06:10:00,222000.0,0.6681176301179736
2024-10-20 06:11:00,222060.0,0.6681445940319223
2024-10-20 06:12:00,222120.0,0.668171557945871
2024-10-20 06:13:00,222180.0,0.6681985218598196
2024-10-20 06:14:00,222240.0,0.6682254857737682
2024-10-20 06:15:00,222300.0,0.6682524496877168
2024-10-20 06:16:00,222360.0,0.6682794136016655
2024-10-20 06:17:00,222420.0,0.6683063775156142
2024-10-20 06:18:00,222480.0,0.6683333414295628
2024-10-20 06:19:00,222540.0,0.6683603053435114
2024-10-20 06:20:00,222600.0,0.6683872692574602
2024-10-20 06:21:00,222660.0,0.6684142331714088
2024-10-20 06:22:00,222720.0,0.6684411970853573
2024-10-20 06:23:00,222780.0,0.6684681609993061
2024-10-20 06:24:00,222840.0,0.6684951249132547
2024-10-20 06:25:00,222900.0,0.6685220888272033
2024-10-20 06:26:00,222960.0,0.668549052741152
2024-10-20 06:27:00,223020.0,0.6685760166551007
2024-10-20 06:28:00,223080.0,0.6686029805690493
2024-10-20 06:29:00,223140.0,0.668629944482998
2024-10-20 06:30:00,223200.0,0.6686569083969466
2024-10-20 06:31:00,223260.0,0.6686838723108952
2024-10-20 06:32:00,223320.0,0.6687108362248438
2024-10-20 06:33:00,223380.0,0.6687378001387925
2024-10-20 06:34:00,223440.0,0.6687647640527412
2024-10-20 06:35:00,223500.0,0.6687917279666898
2024-10-20 06:36:00,223560.0,0.6688186918806385
2024-10-20 06:37:00,223620.0,0.6688456557945871
2024-10-20 06:38:00,223680.0,0.6688726197085357
2024-10-20 06:39:00,223740.0,0.6688995836224844
2024-10-20 06:40:00,223800.0,0.668926547536433
2024-10-20 06:41:00,223860.0,0.6689535114503816
2024-10-20 06:42:00,223920.0,0.6689804753643304
2024-10-20 06:43:00,223980.0,0.669007439278279
2024-10-20 06:44:00,224040.0,0.6690344031922276
2024-10-20 06:45:00,224100.0,0.6690613671061763
2024-10-20 06:46:00,224160.0,0.669088331020125
2024-10-20 06:47:00,224220.0,0.6691152949340736
2024-10-20 06:48:00,224280.0,0.6691422588480221
2024-10-20 06:49:00,224340.0,0.6691692227619709
2024-10-20 06:50:00,224400.0,0.6691961866759195
2024-10-20 06:51:00,224460.0,0.6692231505898681
2024-10-20 06:52:00,224520.0,0.6692501145038168
2024-10-20 06:53:00,224580.0,0.6692770784177655
2024-10-20 06:54:00,224640.0,0.6693040423317141
2024-10-20 06:55:00,224700.0,0.6693310062456628
2024-10-20 06:56:00,224760.0,0.6693579701596114
2024-10-20 06:57:00,224820.0,0.66938493407356
2024-10-20 06:58:00,224880.0,0.6694118979875087
2024-10-20 06:59:00,224940.0,0.6694388619014573
2024-10-20 07:00:00,225000.0,0.6694658258154059
2024-10-20 07:01:00,225060.0,0.6694927897293547
2024-10-20 07:02:00,225120.0,0.6695197536433033
2024-10-20 07:03:00,225180.0,0.6695467175572519
2024-10-20 07:04:00,225240.0,0.6695736814712006
2024-10-20 07:05:00,225300.0,0.6696006453851493
2024-10-20 07:06:00,225360.0,0.6696276092990978
2024-10-20 07:07:00,225420.0,0.6696545732130464
2024-10-20 07:08:00,225480.0,0.6696815371269952
2024-10-20 07:09:00,225540.0,0.6697085010409438
2024-10-20 07:10:00,225600.0,0.6697354649548924
2024-10-20 07:11:00,225660.0,0.6697624288688411
2024-10-20 07:12:00,225720.0,0.6697893927827898
2024-10-20 07:13:00,225780.0,0.6698163566967384
2024-10-20 07:14:00,225840.0,0.6698433206106871
2024-10-20 07:15:00,225900.0,0.6698702845246356
2024-10-20 07:16:00,225960.0,0.6698972484385843
2024-10-20 07:17:00,226020.0,0.669924212352533
2024-10-20 07:18:00,226080.0,0.6699511762664816
2024-10-20 07:19:00,226140.0,0.6699781401804302
2024-10-20 07:20:00,226200.0,0.670005104094379
2024-10-20 07:21:00,226260.0,0.6700320680083276
2024-10-20 07:22:00,226320.0,0.6700590319222762
2024-10-20 07:23:00,226380.0,0.6700859958362249
2024-10-20 07:24:00,226440.0,0.6701129597501735
2024-10-20 07:25:00,226500.0,0.6701399236641221
2024-10-20 07:26:00,226560.0,0.6701668875780707
2024-10-20 07:27:00,226620.0,0.6701938514920195
2024-10-20 07:28:00,226680.0,0.6702208154059681
2024-10-20 07:29:00,226740.0,0.6702477793199167
2024-10-20 07:30:00,226800.0,0.6702747432338654
2024-10-20 07:31:00,226860.0,0.6703017071478141
2024-10-20 07:32:00,226920.0,0.6703286710617627
2024-10-20 07:33:00,226980.0,0.6703556349757113
2024-10-20 07:34:00,227040.0,0.6703825988896599
2024-10-20 07:35:00,227100.0,0.6704095628036086
2024-10-20 07:36:00,227160.0,0.6704365267175573
2024-10-20 07:37:00,227220.0,0.6704634906315059
2024-10-20 07:38:00,227280.0,0.6704904545454545
2024-10-20 07:39:00,227340.0,0.6705174184594033
2024-10-20 07:40:00,227400.0,0.6705443823733519
2024-10-20 07:41:00,227460.0,0.6705713462873004
2024-10-20 07:42:00,227520.0,0.6705983102012492
2024-10-20 07:43:00,227580.0,0.6706252741151978
2024-10-20 07:44:00,227640.0,0.6706522380291464
2024-10-20 07:45:00,227700.0,0.670679201943095
2024-10-20 07:46:00,227760.0,0.6707061658570438
2024-10-20 07:47:00,227820.0,0.6707331297709924
2024-10-20 07:48:00,227880.0,0.670760093684941
2024-10-20 07:49:00,227940.0,0.6707870575988897
2024-10-20 07:50:00,228000.0,0.6708140215128383
2024-10-20 07:51:00,228060.0,0.6708409854267869
2024-10-20 07:52:00,228120.0,0.6708679493407356
2024-10-20 07:53:00,228180.0,0.6708949132546842
2024-10-20 07:54:00,228240.0,0.6709218771686329
2024-10-20 07:55:00,228300.0,0.6709488410825816
2024-10-20 07:56:00,228360.0,0.6709758049965302
2024-10-20 07:57:00,228420.0,0.6710027689104788
2024-10-20 07:58:00,228480.0,0.6710297328244275
2024-10-20 07:59:00,228540.0,0.6710566967383761
2024-10-20 08:00:00,228600.0,0.6710836606523247
2024-10-20 08:01:00,228660.0,0.6711106245662735
2024-10-20 08:02:00,228720.0,0.6711375884802221
2024-10-20 08:03:00,228780.0,0.6711645523941707
2024-10-20 08:04:00,228840.0,0.6711915163081194
2024-10-20 08:05:00,228900.0,0.6712184802220681
2024-10-20 08:06:00,228960.0,0.6712454441360167
2024-10-20 08:07:00,229020.0,0.6712724080499652
2024-10-20 08:08:00,229080.0,0.671299371963914
2024-10-20 08:09:00,229140.0,0.6713263358778626
2024-10-20 08:10:00,229200.0,0.6713532997918112
2024-10-20 08:11:00,229260.0,0.6713802637057599
2024-10-20 08:12:00,229320.0,0.6714072276197085
2024-10-20 08:13:00,229380.0,0.6714341915336572
2024-10-20 08:14:00,229440.0,0.6714611554476059
2024-10-20 08:15:00,229500.0,0.6714881193615545
2024-10-20 08:16:00,229560.0,0.6715150832755031
2024-10-20 08:17:00,229620.0,0.6715420471894518
2024-10-20 08:18:00,229680.0,0.6715690111034004
2024-10-20 08:19:00,229740.0,0.671595975017349
2024-10-20 08:20:00,229800.0,0.6716229389312978
2024-10-20 08:21:00,229860.0,0.6716499028452464
2024-10-20 08:22:00,229920.0,0.671676866759195
2024-10-20 08:23:00,229980.0,0.6717038306731437
2024-10-20 08:24:00,230040.0,0.6717307945870924
2024-10-20 08:25:00,230100.0,0.6717577585010409
2024-10-20 08:26:00,230160.0,0.6717847224149895
2024-10-20 08:27:00,230220.0,0.6718116863289383
2024-10-20 08:28:00,230280.0,0.6718386502428869
2024-10-20 08:29:00,230340.0,0.6718656141568355
2024-10-20 08:30:00,230400.0,0.6718925780707842
2024-10-20 08:31:00,230460.0,0.6719195419847328
2024-10-20 08:32:00,230520.0,0.6719465058986815
2024-10-20 08:33:00,230580.0,0.6719734698126302
2024-10-20 08:34:00,230640.0,0.6720004337265787
2024-10-20 08:35:00,230700.0,0.6720273976405274
2024-10-20 08:36:00,230760.0,0.6720543615544761
2024-10-20 08:37:00,230820.0,0.6720813254684247
2024-10-20 08:38:00,230880.0,0.6721082893823733
2024-10-20 08:39:00,230940.0,0.6721352532963221
2024-10-20 08:40:00,231000.0,0.6721622172102707
2024-10-20 08:41:00,231060.0,0.6721891811242193
2024-10-20 08:42:00,231120.0,0.672216145038168
2024-10-20 08:43:00,231180.0,0.6722431089521166
2024-10-20 08:44:00,231240.0,0.6722700728660652
2024-10-20 08:45:00,231300.0,0.6722970367800138
2024-10-20 08:46:00,231360.0,0.6723240006939626
2024-10-20 08:47:00,231420.0,0.6723509646079112
2024-10-20 08:48:00,231480.0,0.6723779285218598
2024-10-20 08:49:00,231540.0,0.6724048924358085
2024-10-20 08:50:00,231600.0,0.6724318563497572
2024-10-20 08:51:00,231660.0,0.6724588202637058
2024-10-20 08:52:00,231720.0,0.6724857841776544
2024-10-20 08:53:00,231780.0,0.672512748091603
2024-10-20 08:54:00,231840.0,0.6725397120055517
2024-10-20 08:55:00,231900.0,0.6725666759195004
2024-10-20 08:56:00,231960.0,0.672593639833449
2024-10-20 08:57:00,232020.0,0.6726206037473976
2024-10-20 08:58:00,232080.0,0.6726475676613464
2024-10-20 08:59:00,232140.0,0.672674531575295
2024-10-20 09:00:00,232200.0,0.6727014954892435
2024-10-20 09:01:00,232260.0,0.6727284594031923
2024-10-20 09:02:00,232320.0,0.6727554233171409
2024-10-20 09:03:00,232380.0,0.6727823872310895
2024-10-20 09:04:00,232440.0,0.6728093511450381
2024-10-20 09:05:00,232500.0,0.6728363150589869
2024-10-20 09:06:00,232560.0,0.6728632789729355
2024-10-20 09:07:00,232620.0,0.6728902428868841
2024-10-20 09:08:00,232680.0,0.6729172068008328
2024-10-20 09:09:00,232740.0,0.6729441707147814
2024-10-20 09:10:00,232800.0,0.67297113462873
2024-10-20 09:11:00,232860.0,0.6729980985426787
2024-10-20 09:12:00,232920.0,0.6730250624566273
2024-10-20 09:13:00,232980.0,0.673052026370576
2024-10-20 09:14:00,233040.0,0.6730789902845247
2024-10-20 09:15:00,233100.0,0.6731059541984733
2024-10-20 09:16:00,233160.0,0.6731329181124219
2024-10-20 09:17:00,233220.0,0.6731598820263706
2024-10-20 09:18:00,233280.0,0.6731868459403192
2024-10-20 09:19:00,233340.0,0.6732138098542678
2024-10-20 09:20:00,233400.0,0.6732407737682166
2024-10-20 09:21:00,233460.0,0.6732677376821652
2024-10-20 09:22:00,233520.0,0.6732947015961138
2024-10-20 09:23:00,233580.0,0.6733216655100625
2024-10-20 09:24:00,233640.0,0.6733486294240112
2024-10-20 09:25:00,233700.0,0.6733755933379598
2024-10-20 09:26:00,233760.0,0.6734025572519083
2024-10-20 09:27:00,233820.0,0.673429521165857
2024-10-20 09:28:00,233880.0,0.6734564850798057
2024-10-20 09:29:00,233940.0,0.6734834489937543
2024-10-20 09:30:00,234000.0,0.673510412907703
2024-10-20 09:31:00,234060.0,0.6735373768216516
2024-10-20 09:32:00,234120.0,0.6735643407356003
2024-10-20 09:33:00,234180.0,0.673591304649549
2024-10-20 09:34:00,234240.0,0.6736182685634976
2024-10-20 09:35:00,234300.0,0.6736452324774462
2024-10-20 09:36:00,234360.0,0.6736721963913949
2024-10-20 09:37:00,234420.0,0.6736991603053435
2024-10-20 09:38:00,234480.0,0.6737261242192921
2024-10-20 09:39:00,234540.0,0.6737530881332409
2024-10-20 09:40:00,234600.0,0.6737800520471895
2024-10-20 09:41:00,234660.0,0.6738070159611381
2024-10-20 09:42:00,234720.0,0.6738339798750868
2024-10-20 09:43:00,234780.0,0.6738609437890355
2024-10-20 09:44:00,234840.0,0.673887907702984
2024-10-20 09:45:00,234900.0,0.6739148716169326
2024-10-20 09:46:00,234960.0,0.6739418355308813
2024-10-20 09:47:00,235020.0,0.67396879944483
2024-10-20 09:48:00,235080.0,0.6739957633587786
2024-10-20 09:49:00,235140.0,0.6740227272727273
2024-10-20 09:50:00,235200.0,0.6740496911866759
2024-10-20 09:51:00,235260.0,0.6740766551006246
2024-10-20 09:52:00,235320.0,0.6741036190145733
2024-10-20 09:53:00,235380.0,0.6741305829285218
2024-10-20 09:54:00,235440.0,0.6741575468424705
2024-10-20 09:55:00,235500.0,0.6741845107564192
2024-10-20 09:56:00,235560.0,0.6742114746703678
2024-10-20 09:57:00,235620.0,0.6742384385843164
2024-10-20 09:58:00,235680.0,0.6742654024982652
2024-10-20 09:59:00,235740.0,0.6742923664122138
2024-10-20 10:00:00,235800.0,0.6743193303261624
2024-10-20 10:01:00,235860.0,0.674346294240111
2024-10-20 10:02:00,235920.0,0.6743732581540597
2024-10-20 10:03:00,235980.0,0.6744002220680083
2024-10-20 10:04:00,236040.0,0.674427185981957
2024-10-20 10:05:00,236100.0,0.6744541498959056
2024-10-20 10:06:00,236160.0,0.6744811138098543
2024-10-20 10:07:00,236220.0,0.674508077723803
2024-10-20 10:08:00,236280.0,0.6745350416377516
2024-10-20 10:09:00,236340.0,0.6745620055517002
2024-10-20 10:10:00,236400.0,0.674588969465649
2024-10-20 10:11:00,236460.0,0.6746159333795975
2024-10-20 10:12:00,236520.0,0.6746428972935461
2024-10-20 10:13:00,236580.0,0.6746698612074948
2024-10-20 10:14:00,236640.0,0.6746968251214435
2024-10-20 10:15:00,236700.0,0.6747237890353921
2024-10-20 10:16:00,236760.0,0.6747507529493407
2024-10-20 10:17:00,236820.0,0.6747777168632895
2024-10-20 10:18:00,236880.0,0.6748046807772381
2024-10-20 10:19:00,236940.0,0.6748316446911866
2024-10-20 10:20:00,237000.0,0.6748586086051354
2024-10-20 10:21:00,237060.0,0.674885572519084
2024-10-20 10:22:00,237120.0,0.6749125364330326
2024-10-20 10:23:00,237180.0,0.6749395003469812
2024-10-20 10:24:00,237240.0,0.67496646426093
2024-10-20 10:25:00,237300.0,0.6749934281748786
2024-10-20 10:26:00,237360.0,0.6750203920888272
2024-10-20 10:27:00,237420.0,0.6750473560027759
2024-10-20 10:28:00,237480.0,0.6750743199167245
2024-10-20 10:29:00,237540.0,0.6751012838306731
2024-10-20 10:30:00,237600.0,0.6751282477446218
2024-10-20 10:31:00,237660.0,0.6751552116585704
2024-10-20 10:32:00,237720.0,0.6751821755725191
2024-10-20 10:33:00,237780.0,0.6752091394864678
2024-10-20 10:34:00,237840.0,0.6752361034004164
2024-10-20 10:35:00,237900.0,0.675263067314365
2024-10-20 10:36:00,237960.0,0.6752900312283138
2024-10-20 10:37:00,238020.0,0.6753169951422623
2024-10-20 10:38:00,238080.0,0.6753439590562109
2024-10-20 10:39:00,238140.0,0.6753709229701597
2024-10-20 10:40:00,238200.0,0.6753978868841083
2024-10-20 10:41:00,238260.0,0.6754248507980569
2024-10-20 10:42:00,238320.0,0.6754518147120055
2024-10-20 10:43:00,238380.0,0.6754787786259543
2024-10-20 10:44:00,238440.0,0.6755057425399029
2024-10-20 10:45:00,238500.0,0.6755327064538514
2024-10-20 10:46:00,238560.0,0.6755596703678001
2024-10-20 10:47:00,238620.0,0.6755866342817488
2024-10-20 10:48:00,238680.0,0.6756135981956974
2024-10-20 10:49:00,238740.0,0.6756405621096461
2024-10-20 10:50:00,238800.0,0.6756675260235947
2024-10-20 10:51:00,238860.0,0.6756944899375434
2024-10-20 10:52:00,238920.0,0.6757214538514921
2024-10-20 10:53:00,238980.0,0.6757484177654407
2024-10-20 10:54:00,239040.0,0.6757753816793893
2024-10-20 10:55:00,239100.0,0.675802345593338
2024-10-20 10:56:00,239160.0,0.6758293095072866
2024-10-20 10:57:00,239220.0,0.6758562734212352
2024-10-20 10:58:00,239280.0,0.675883237335184
2024-10-20 10:59:00,239340.0,0.6759102012491326
2024-10-20 11:00:00,239400.0,0.6759371651630812
2024-10-20 11:01:00,239460.0,0.6759641290770299
2024-10-20 11:02:00,239520.0,0.6759910929909786
2024-10-20 11:03:00,239580.0,0.6760180569049271
2024-10-20 11:04:00,239640.0,0.6760450208188757
2024-10-20 11:05:00,239700.0,0.6760719847328244
2024-10-20 11:06:00,239760.0,0.6760989486467731
2024-10-20 11:07:00,239820.0,0.6761259125607217
2024-10-20 11:08:00,239880.0,0.6761528764746704
2024-10-20 11:09:00,239940.0,0.676179840388619
2024-10-20 11:10:00,240000.0,0.6762068043025677
2024-10-20 11:11:00,240060.0,0.6762337682165164
2024-10-20 11:12:00,240120.0,0.6762607321304649
2024-10-20 11:13:00,240180.0,0.6762876960444136
2024-10-20 11:14:00,240240.0,0.6763146599583623
2024-10-20 11:15:00,240300.0,0.6763416238723109
2024-10-20 11:16:00,240360.0,0.6763685877862595
2024-10-20 11:17:00,240420.0,0.6763955517002083
2024-10-20 11:18:00,240480.0,0.6764225156141569
2024-10-20 11:19:00,240540.0,0.6764494795281055
2024-10-20 11:20:00,240600.0,0.6764764434420542
2024-10-20 11:21:00,240660.0,0.6765034073560028
2024-10-20 11:22:00,240720.0,0.6765303712699514
2024-10-20 11:23:00,240780.0,0.6765573351839
2024-10-20 11:24:00,240840.0,0.6765842990978487
2024-10-20 11:25:00,240900.0,0.6766112630117974
2024-10-20 11:26:00,240960.0,0.676638226925746
2024-10-20 11:27:00,241020.0,0.6766651908396947
2024-10-20 11:28:00,241080.0,0.6766921547536433
2024-10-20 11:29:00,241140.0,0.676719118667592
2024-10-20 11:30:00,241200.0,0.6767460825815406
2024-10-20 11:31:00,241260.0,0.6767730464954892
2024-10-20 11:32:00,241320.0,0.6768000104094379
2024-10-20 11:33:00,241380.0,0.6768269743233866
2024-10-20 11:34:00,241440.0,0.6768539382373352
2024-10-20 11:35:00,241500.0,0.6768809021512838
2024-10-20 11:36:00,241560.0,0.6769078660652326
2024-10-20 11:37:00,241620.0,0.6769348299791812
2024-10-20 11:38:00,241680.0,0.6769617938931298
2024-10-20 11:39:00,241740.0,0.6769887578070783
2024-10-20 11:40:00,241800.0,0.6770157217210271
2024-10-20 11:41:00,241860.0,0.6770426856349757
2024-10-20 11:42:00,241920.0,0.6770696495489243
2024-10-20 11:43:00,241980.0,0.677096613462873
2024-10-20 11:44:00,242040.0,0.6771235773768217
2024-10-20 11:45:00,242100.0,0.6771505412907703
2024-10-20 11:46:00,242160.0,0.677177505204719
2024-10-20 11:47:00,242220.0,0.6772044691186676
2024-10-20 11:48:00,242280.0,0.6772314330326162
2024-10-20 11:49:00,242340.0,0.6772583969465649
2024-10-20 11:50:00,242400.0,0.6772853608605135
2024-10-20 11:51:00,242460.0,0.6773123247744622
2024-10-20 11:52:00,242520.0,0.6773392886884109
2024-10-20 11:53:00,242580.0,0.6773662526023595
2024-10-20 11:54:00,242640.0,0.6773932165163081
2024-10-20 11:55:00,242700.0,0.6774201804302569
2024-10-20 11:56:00,242760.0,0.6774471443442054
2024-10-20 11:57:00,242820.0,0.677474108258154
2024-10-20 11:58:00,242880.0,0.6775010721721028
2024-10-20 11:59:00,242940.0,0.6775280360860514
2024-10-20 12:00:00,243000.0,0.677555
2024-10-20 12:01:00,243060.0,0.6775819639139486
2024-10-20 12:02:00,243120.0,0.6776089278278973
2024-10-20 12:03:00,243180.0,0.677635891741846
2024-10-20 12:04:00,243240.0,0.6776628556557945
2024-10-20 12:05:00,243300.0,0.6776898195697432
2024-10-20 12:06:00,243360.0,0.6777167834836919
2024-10-20 12:07:00,243420.0,0.6777437473976405
2024-10-20 12:08:00,243480.0,0.6777707113115892
2024-10-20 12:09:00,243540.0,0.6777976752255378
2024-10-20 12:10:00,243600.0,0.6778246391394865
2024-10-20 12:11:00,243660.0,0.6778516030534352
2024-10-20 12:12:00,243720.0,0.6778785669673838
2024-10-20 12:13:00,243780.0,0.6779055308813324
2024-10-20 12:14:00,243840.0,0.6779324947952811
2024-10-20 12:15:00,243900.0,0.6779594587092297
2024-10-20 12:16:00,243960.0,0.6779864226231783
2024-10-20 12:17:00,244020.0,0.6780133865371271
2024-10-20 12:18:00,244080.0,0.6780403504510757
2024-10-20 12:19:00,244140.0,0.6780673143650243
2024-10-20 12:20:00,244200.0,0.678094278278973
2024-10-20 12:21:00,244260.0,0.6781212421929217
2024-10-20 12:22:00,244320.0,0.6781482061068702
2024-10-20 12:23:00,244380.0,0.6781751700208188
2024-10-20 12:24:00,244440.0,0.6782021339347675
2024-10-20 12:25:00,244500.0,0.6782290978487162
2024-10-20 12:26:00,244560.0,0.6782560617626648
2024-10-20 12:27:00,244620.0,0.6782830256766135
2024-10-20 12:28:00,244680.0,0.6783099895905621
2024-10-20 12:29:00,244740.0,0.6783369535045108
2024-10-20 12:30:00,244800.0,0.6783639174184595
2024-10-20 12:31:00,244860.0,0.678390881332408
2024-10-20 12:32:00,244920.0,0.6784178452463567
2024-10-20 12:33:00,244980.0,0.6784448091603054
2024-10-20 12:34:00,245040.0,0.678471773074254
2024-10-20 12:35:00,245100.0,0.6784987369882026
2024-10-20 12:36:00,245160.0,0.6785257009021514
2024-10-20 12:37:00,245220.0,0.6785526648161
2024-10-20 12:38:00,245280.0,0.6785796287300486
2024-10-20 12:39:00,245340.0,0.6786065926439973
2024-10-20 12:40:00,245400.0,0.6786335565579459
2024-10-20 12:41:00,245460.0,0.6786605204718945
2024-10-20 12:42:00,245520.0,0.6786874843858431
2024-10-20 12:43:00,245580.0,0.6787144482997918
