time (s),datetime,spacing (m),avg Rho-a (Ohm-m),std Rho-a (Ohm-m),avg dRho-a (Ohm-m),std dRho-a (Ohm-m),rel avg (%),rel std (%),residual,rel residual (%)
58560,2024-10-18 08:46:00,2.0,13.807437499999999,0.35991168686741726,-0.2776749999999999,0.08062863557694622,-1.9795092949177768,0.596938429026686,0.28592187499999966,0.5237844773475646
65760,2024-10-18 10:46:00,0.25,13.439981818181819,0.6391058808539856,-2.031418181818182,0.15556696201128797,-13.127844739432895,0.7655660027353053,0.5701041322314051,0.6235180604401488
65760,2024-10-18 10:46:00,0.5,15.81987,0.8253285503967491,-1.7249200000000002,0.14431459247075534,-9.843264194618534,0.8474512167062078,0.7031979999999998,0.6619809916824181
65760,2024-10-18 10:46:00,0.75,15.87946,0.619338300446533,-1.23575,0.28747969058700445,-7.214181365924724,1.6243365139009356,0.5326599999999999,1.136332202550859
65760,2024-10-18 10:46:00,1.0,15.1399,0.6730410046943651,-0.8516900000000003,0.1987503079242897,-5.320208067096081,1.1871369205673685,0.5906400000000002,1.0198817404331515
65760,2024-10-18 10:46:00,1.25,14.692866666666667,0.6847333057475733,-0.5669222222222225,0.11555735255013008,-3.711416977835609,0.7133697229849556,0.5957851851851851,0.6424293446163768
65760,2024-10-18 10:46:00,1.5,14.206977777777778,0.5814084733124433,-0.41848888888888897,0.13976027447378436,-2.869018012685533,0.9827801535415136,0.4339259259259261,0.8901278474925439
65760,2024-10-18 10:46:00,1.75,13.993877777777776,0.5197496101816244,-0.3673555555555556,0.20344189512329522,-2.5454649783478875,1.3420908137577499,0.442375308641975,1.1744036982088015
65760,2024-10-18 10:46:00,2.0,13.846274999999999,0.3708130854959142,-0.23883750000000004,0.08776306081575601,-1.7053251892488994,0.6451595687388216,0.2951937499999999,0.5517487032538498
72960,2024-10-18 12:46:00,0.25,13.410581818181818,0.6363368859312605,-2.0608181818181817,0.15454304971391009,-13.317745697903632,0.7384677901188378,0.5708892561983471,0.6120226124363981
72960,2024-10-18 12:46:00,0.5,15.82912,0.822958201611722,-1.7156699999999994,0.16238644062852123,-9.789050507674155,0.9347893337321476,0.7001279999999996,0.7274860018760115
72960,2024-10-18 12:46:00,0.75,15.92828,0.6278557936341755,-1.1869299999999996,0.29043912632426044,-6.930216511000724,1.652797176767895,0.5439200000000002,1.1134006631460647
72960,2024-10-18 12:46:00,1.0,15.23287,0.7193391648589699,-0.7587200000000008,0.16475280756333077,-4.752802096548304,1.0541935298948326,0.63771,0.8922969782369127
72960,2024-10-18 12:46:00,1.25,14.736277777777778,0.6997833962937355,-0.5235111111111111,0.11173371563622372,-3.4311253778902624,0.7187398826181018,0.6116864197530865,0.6477468148043494
72960,2024-10-18 12:46:00,1.5,14.217966666666667,0.601689569277861,-0.40749999999999964,0.1555951513097725,-2.7983091989515874,1.1120109479608837,0.44560740740740734,0.9417065060355443
72960,2024-10-18 12:46:00,1.75,14.0324,0.528363982286622,-0.32883333333333314,0.20121551740470792,-2.2790930744903695,1.3424433265766613,0.45708888888888904,1.2007322368116005
72960,2024-10-18 12:46:00,2.0,13.8601375,0.37293364670374,-0.22497499999999993,0.08932425132627768,-1.6071889890363331,0.6571635209774958,0.29537187500000006,0.5904723042912504
80160,2024-10-18 14:46:00,0.25,13.377045454545453,0.644432607892945,-2.0943545454545456,0.15638794631321834,-13.536954683227794,0.7970234922288334,0.5761223140495865,0.6301964950094885
80160,2024-10-18 14:46:00,0.5,15.835310000000002,0.8287986853874707,-1.7094799999999999,0.162560615156317,-9.75515747878047,0.955773915217689,0.701032,0.7594095762087543
80160,2024-10-18 14:46:00,0.75,15.949980000000002,0.6446624090173092,-1.1652299999999993,0.30773172748353367,-6.805196830742985,1.7605305200094574,0.5555800000000003,1.2015250832149569
80160,2024-10-18 14:46:00,1.0,15.25487,0.7234761683013476,-0.7367200000000006,0.16689835110030238,-4.616091345376177,1.0668590004168133,0.64399,0.9265450050893974
80160,2024-10-18 14:46:00,1.25,14.76858888888889,0.6975901430312221,-0.4912000000000002,0.1085382165158629,-3.2184164878700856,0.6920467005749218,0.6121654320987656,0.633840070111506
80160,2024-10-18 14:46:00,1.5,14.265344444444445,0.5929610444598477,-0.36012222222222234,0.15100046194026248,-2.4717460719016744,1.0638485130693007,0.4419481481481482,0.9467636024031393
80160,2024-10-18 14:46:00,1.75,14.052466666666668,0.5186257096082556,-0.3087666666666667,0.21963066978705664,-2.134886433684768,1.4593138698956132,0.4513629629629631,1.281529130400732
80160,2024-10-18 14:46:00,2.0,13.89345,0.37193960867323594,-0.19166249999999962,0.09459364325233527,-1.3701621933499355,0.6893921589894287,0.29758749999999967,0.6030371996941187
87360,2024-10-18 16:46:00,0.25,13.335172727272726,0.6294381868574388,-2.1362272727272726,0.1625805763357138,-13.803964729539956,0.7627816307245368,0.5672793388429749,0.6349823243549215
87360,2024-10-18 16:46:00,0.5,15.793379999999999,0.8315020562812817,-1.75141,0.16193061754961627,-9.995451816979038,0.9606323617538689,0.7067119999999996,0.7668964641119577
87360,2024-10-18 16:46:00,0.75,15.918360000000002,0.6529034449288812,-1.1968499999999993,0.3188551026720446,-6.990694637179301,1.8308672576169926,0.5654200000000007,1.2830278069889918
87360,2024-10-18 16:46:00,1.0,15.19978,0.7559254233057653,-0.7918100000000002,0.20740366173238103,-4.968110391348306,1.360595855184904,0.6598840000000002,1.1562085488218166
87360,2024-10-18 16:46:00,1.25,14.750677777777778,0.7099006484130609,-0.5091111111111114,0.09128986124117036,-3.340306697300603,0.5959056045163598,0.6203530864197534,0.5206075553011339
87360,2024-10-18 16:46:00,1.5,14.262044444444447,0.5631067258445402,-0.36342222222222237,0.14194050222836116,-2.487122566765777,0.9877453942679979,0.41625925925926033,0.8123009882122464
87360,2024-10-18 16:46:00,1.75,14.036822222222222,0.5014127104221028,-0.324411111111111,0.21564812101839773,-2.2401764146150143,1.4334922385726154,0.43793580246913577,1.270675218429086
87360,2024-10-18 16:46:00,2.0,13.890112499999999,0.3697958843656182,-0.19499999999999984,0.09111454329578783,-1.393623080418386,0.66581643541498,0.29739062499999935,0.6011572520887227
94560,2024-10-18 18:46:00,0.25,13.288463636363634,0.6309475850190112,-2.182936363636364,0.1620265032906501,-14.107034334349963,0.7638295305228681,0.5686512396694212,0.6407702238684728
94560,2024-10-18 18:46:00,0.5,15.761079999999998,0.8431833926258275,-1.78371,0.17710423173939166,-10.182234624194361,1.0763031840855086,0.7150359999999998,0.8720821743708886
94560,2024-10-18 18:46:00,0.75,15.906360000000001,0.655196554020242,-1.2088499999999998,0.3250675475958803,-7.060880361629093,1.8664709182533692,0.56756,1.2954417331427515
94560,2024-10-18 18:46:00,1.0,15.253380000000002,0.7314043242967601,-0.7382100000000003,0.17668447837883156,-4.627100638843359,1.1375773517167804,0.6491039999999997,0.9938572184440405
94560,2024-10-18 18:46:00,1.25,14.763822222222224,0.696076454577573,-0.4959666666666668,0.12588996076821274,-3.2485358661878174,0.7998926826848082,0.6082024691358028,0.7209123999281286
94560,2024-10-18 18:46:00,1.5,14.257944444444446,0.5774091234146458,-0.3675222222222223,0.14443394320801886,-2.5186908837226096,1.0159391121840566,0.42682716049382763,0.8565308333153714
94560,2024-10-18 18:46:00,1.75,14.049566666666667,0.5217622148918881,-0.3116666666666664,0.22871780283426427,-2.154978799216698,1.52310293487911,0.451451851851852,1.3366648876947083
94560,2024-10-18 18:46:00,2.0,13.897175,0.37557105103428834,-0.18793749999999965,0.09993940586050172,-1.344104134398859,0.7254302679159664,0.3010937500000004,0.6355265406603137
101760,2024-10-18 20:46:00,0.25,13.236863636363637,0.6316826724532545,-2.2345363636363635,0.16125297050246165,-14.441458150405795,0.7643360407963802,0.5680148760330576,0.6311356398824116
101760,2024-10-18 20:46:00,0.5,15.71775,0.8315471571113694,-1.8270399999999998,0.17314794945363965,-10.426983120647755,1.0245984017327041,0.7064400000000004,0.8265241927118157
101760,2024-10-18 20:46:00,0.75,15.860059999999999,0.6445073067080002,-1.2551499999999995,0.3261446373926755,-7.3292228561587764,1.86397163674046,0.5593600000000002,1.281390467378788
101760,2024-10-18 20:46:00,1.0,15.232009999999999,0.7299548759341224,-0.7595800000000004,0.17948443275114362,-4.760390090955,1.154678123798039,0.6495080000000002,1.007137613616255
101760,2024-10-18 20:46:00,1.25,14.765044444444445,0.7062114777869481,-0.4947444444444449,0.11152101058755298,-3.2441856574231958,0.7298458098556903,0.6180271604938274,0.6612437626609371
101760,2024-10-18 20:46:00,1.5,14.253444444444446,0.5717621302432044,-0.3720222222222225,0.1531393466950043,-2.5474636954181484,1.0697318568612941,0.4282271604938275,0.8923132752214775
101760,2024-10-18 20:46:00,1.75,14.02588888888889,0.49618391179177473,-0.3353444444444441,0.2570065416854904,-2.3105393256237163,1.7128380456634333,0.4385876543209878,1.4995971030539073
101760,2024-10-18 20:46:00,2.0,13.896237500000002,0.37691409477989785,-0.18887499999999968,0.1051102724523155,-1.3507696786599268,0.764013263142485,0.30062187500000026,0.6962298594166938
108960,2024-10-18 22:46:00,0.25,13.17268181818182,0.63801306315806,-2.2987181818181814,0.15733074494765817,-14.859061265091396,0.7695288763061653,0.5742347107438018,0.6287703680336422
108960,2024-10-18 22:46:00,0.5,15.673169999999999,0.8341893502676715,-1.87162,0.1805078768364424,-10.681962631080067,1.0745739672275312,0.7113839999999998,0.8851549096592887
108960,2024-10-18 22:46:00,0.75,15.837250000000001,0.6671763848488645,-1.2779599999999993,0.34458179638512515,-7.465636258262723,1.9829973093271418,0.5826900000000002,1.4250836405287493
108960,2024-10-18 22:46:00,1.0,15.188549999999998,0.7912534325359986,-0.8030400000000005,0.21336534488993253,-5.048954307180069,1.4471713311528023,0.6960800000000005,1.239742949654476
108960,2024-10-18 22:46:00,1.25,14.753066666666667,0.7142714905567926,-0.5067222222222223,0.1150930037238268,-3.325155761990696,0.7660804424107684,0.625340740740741,0.7026435696007539
108960,2024-10-18 22:46:00,1.5,14.259355555555556,0.5932869777980059,-0.3661111111111111,0.16146677294549505,-2.512115435787508,1.1358209815681881,0.4492172839506178,1.030200461089801
108960,2024-10-18 22:46:00,1.75,14.041255555555555,0.49759322546100965,-0.3199777777777777,0.239216595382036,-2.205855004904579,1.5901608737465596,0.4378395061728393,1.3956655183755002
108960,2024-10-18 22:46:00,2.0,13.889775,0.38468497095025717,-0.19533749999999972,0.11223373977441042,-1.3977612272537367,0.8145057816528396,0.3085187500000004,0.7248019558854268
116160,2024-10-19 00:46:00,0.25,13.138227272727272,0.6321007199531494,-2.3331727272727267,0.16423100743054814,-15.080317870248269,0.7899881085342317,0.5682479338842978,0.6480666528571191
116160,2024-10-19 00:46:00,0.5,15.63279,0.8375482415359727,-1.9119999999999997,0.17283168690954845,-10.913871857270792,1.0442192677089415,0.7223680000000001,0.9115832300096457
116160,2024-10-19 00:46:00,0.75,15.817620000000002,0.6603180230767596,-1.2975899999999996,0.338184640248489,-7.57966960284155,1.9412594580631621,0.5699399999999999,1.3492038846928123
116160,2024-10-19 00:46:00,1.0,15.199859999999997,0.7358813833764244,-0.7917300000000003,0.18146061308173725,-4.963472961120343,1.1786598184113528,0.6557880000000006,1.0173475675331514
116160,2024-10-19 00:46:00,1.25,14.740488888888889,0.6998557842623236,-0.5193000000000002,0.116031968774893,-3.4033931710642693,0.7504127820957095,0.6111654320987656,0.6842187380594358
116160,2024-10-19 00:46:00,1.5,14.245922222222223,0.5934531447904952,-0.37954444444444413,0.1547249682580967,-2.604588928057707,1.0913898837845608,0.4482518518518521,0.9186760253863042
116160,2024-10-19 00:46:00,1.75,14.031122222222221,0.5097383049233918,-0.3301111111111109,0.25746983618126973,-2.2773646620902506,1.7094996979588515,0.44171358024691326,1.4891672019127853
116160,2024-10-19 00:46:00,2.0,13.881350000000001,0.3832297091823648,-0.20376249999999962,0.10875912533553246,-1.4575112723983157,0.792758602539192,0.30201250000000024,0.730180744959756
123360,2024-10-19 02:46:00,0.25,13.09080909090909,0.624663891376861,-2.3805909090909094,0.17336087665248745,-15.38501558283041,0.8174227831949297,0.5636462809917355,0.6856018680282542
123360,2024-10-19 02:46:00,0.5,15.601009999999999,0.831816299972536,-1.9437799999999996,0.17885565017633706,-11.093622927415305,1.0652712782877258,0.7107119999999998,0.8983564582838891
123360,2024-10-19 02:46:00,0.75,15.80141,0.648794781807006,-1.3137999999999994,0.32840623319297707,-7.6731629167486615,1.8802216002605983,0.5614700000000005,1.3097645218865417
123360,2024-10-19 02:46:00,1.0,15.1788,0.7289551604865693,-0.8127900000000002,0.16597455497756256,-5.094323634369635,1.0766403860340568,0.64826,0.9224548008483869
123360,2024-10-19 02:46:00,1.25,14.729111111111113,0.7043268582198727,-0.5306777777777784,0.12074874536065709,-3.4792742143385467,0.7892780931245645,0.6097012345679017,0.7075902195203515
123360,2024-10-19 02:46:00,1.5,14.241233333333334,0.5882784903616842,-0.38423333333333315,0.15491578357288155,-2.6353573806869552,1.090812918592707,0.4372000000000001,0.9570192564724963
123360,2024-10-19 02:46:00,1.75,14.014788888888889,0.5103300336153817,-0.3464444444444449,0.2780295312496742,-2.3886767735758303,1.8518511850835206,0.44805432098765446,1.6187152962600746
123360,2024-10-19 02:46:00,2.0,13.869775,0.3829134881079536,-0.21533749999999974,0.10573731528533364,-1.5398441749225842,0.7744886631066455,0.30366875000000015,0.7034733843302485
130560,2024-10-19 04:46:00,0.25,13.046727272727274,0.6204394426400301,-2.424672727272727,0.1681223531236541,-15.669704890061672,0.7595882985857662,0.5589388429752069,0.6144437198991437
130560,2024-10-19 04:46:00,0.5,15.561580000000001,0.8286273876719261,-1.9832099999999997,0.17965363035574902,-11.318009365352726,1.0620627317585343,0.7027920000000007,0.8734506740862102
130560,2024-10-19 04:46:00,0.75,15.7671,0.6548175318361599,-1.3481099999999997,0.339176159097304,-7.873886761406053,1.9432380275649968,0.5696399999999999,1.3978523667157055
130560,2024-10-19 04:46:00,1.0,15.151419999999998,0.7750563267272901,-0.8401700000000007,0.2045128458068094,-5.277215624757044,1.3755156171659038,0.6860160000000002,1.1901839580812699
130560,2024-10-19 04:46:00,1.25,14.723933333333333,0.7078082210442161,-0.5358555555555559,0.11854450745147851,-3.5144590483392837,0.778037298822723,0.6143037037037037,0.7226113513308083
130560,2024-10-19 04:46:00,1.5,14.242877777777778,0.5913714658463699,-0.38258888888888876,0.16869008694081192,-2.623965601116535,1.1848765363760618,0.44804197530864204,1.0420513154151705
130560,2024-10-19 04:46:00,1.75,14.023877777777777,0.5073951205865718,-0.33735555555555546,0.2594905783393949,-2.327032555646728,1.725574699749433,0.4450641975308641,1.5212019839732536
130560,2024-10-19 04:46:00,2.0,13.882012499999998,0.3783371229389867,-0.20309999999999984,0.10118243424626662,-1.4522519401978466,0.7351436865722958,0.30941562499999953,0.646119428948878
137760,2024-10-19 06:46:00,0.25,13.01449090909091,0.6321937626659401,-2.456909090909091,0.1627831265241936,-15.881993359348598,0.778605938154272,0.5695537190082646,0.6419663043992978
137760,2024-10-19 06:46:00,0.5,15.537540000000002,0.8316205531370663,-2.00725,0.17718194179994826,-11.456250927595901,1.0613752268949423,0.7081880000000004,0.8938906225253535
137760,2024-10-19 06:46:00,0.75,15.74099,0.6494063295811029,-1.3742199999999993,0.3342776295237236,-8.02605834327334,1.910467191117619,0.55773,1.3483701086168318
137760,2024-10-19 06:46:00,1.0,15.10564,0.7300971444951693,-0.8859500000000002,0.22518808249994013,-5.548312579038783,1.4321018569932529,0.6560720000000002,1.128696547320831
137760,2024-10-19 06:46:00,1.25,14.716211111111111,0.7018802057401796,-0.5435777777777783,0.1191902007323475,-3.563304142599028,0.7731183657646934,0.609367901234568,0.70268261858505
137760,2024-10-19 06:46:00,1.5,14.2291,0.5894310590165175,-0.3963666666666664,0.16181280679984608,-2.7181910123266406,1.13784123662867,0.4428666666666666,0.9642887025736454
137760,2024-10-19 06:46:00,1.75,14.009233333333334,0.4895140333932101,-0.3519999999999999,0.27480604473377646,-2.423027413653811,1.8174989270490054,0.42485925925925944,1.5873221017553996
137760,2024-10-19 06:46:00,2.0,13.862887500000001,0.38089239765811805,-0.22222499999999945,0.10156957898406407,-1.588545702661854,0.7390966019517143,0.31353437500000014,0.6771618612446979
144960,2024-10-19 08:46:00,0.25,12.987818181818183,0.6240667779218705,-2.483581818181818,0.16967522891036585,-16.052190093359286,0.7880205716870259,0.5617652892561985,0.6386983478924455
144960,2024-10-19 08:46:00,0.5,15.499530000000002,0.831630520183092,-2.0452599999999994,0.18188671309361826,-11.673101977728972,1.088880673862464,0.7042160000000003,0.8924021959164294
144960,2024-10-19 08:46:00,0.75,15.726760000000002,0.6590096997768697,-1.3884499999999995,0.3421453938021085,-8.110506387496558,1.9634816083568256,0.56974,1.3808158241215331
144960,2024-10-19 08:46:00,1.0,15.14597,0.7294067096620372,-0.8456200000000005,0.19135592909549465,-5.298532982317141,1.2279104243423937,0.6532759999999997,1.064883684845796
144960,2024-10-19 08:46:00,1.25,14.707144444444443,0.70569738889368,-0.5526444444444447,0.11660980624964751,-3.624129277306607,0.763433669228988,0.6114938271604936,0.6840360105006067
144960,2024-10-19 08:46:00,1.5,14.224588888888889,0.588076964812608,-0.40087777777777744,0.1538245449116745,-2.7492519354352276,1.0834231630538687,0.44560740740740673,0.9003712801446746
144960,2024-10-19 08:46:00,1.75,14.019911111111108,0.5115352913739067,-0.34132222222222236,0.2687383600694914,-2.354612635505596,1.7862768030793084,0.44499012345678973,1.5552987400147313
144960,2024-10-19 08:46:00,2.0,13.878425,0.3809751033532245,-0.20668749999999947,0.10382046327073516,-1.478119458943417,0.7566234268474124,0.31115625,0.7041657079939678
152160,2024-10-19 10:46:00,0.25,12.943954545454545,0.6210788112245226,-2.5274454545454543,0.1710070299652052,-16.33550576297949,0.7813074380822791,0.5612231404958679,0.6385801081092172
152160,2024-10-19 10:46:00,0.5,15.47678,0.8275082244908506,-2.0680099999999997,0.18316267878582745,-11.80192228922979,1.085263334209238,0.7058960000000001,0.9156062899166244
152160,2024-10-19 10:46:00,0.75,15.705319999999997,0.6568424389455971,-1.4098899999999994,0.3416940984272336,-8.235530162199451,1.960243684781153,0.5721400000000004,1.4050664792853842
152160,2024-10-19 10:46:00,1.0,15.131129999999999,0.731698178281182,-0.8604600000000004,0.18422710006945206,-5.392683931680934,1.1884413185348286,0.6517640000000003,1.0570954810815536
152160,2024-10-19 10:46:00,1.25,14.699900000000001,0.7046639372384853,-0.5598888888888892,0.1183887423743815,-3.671338226376254,0.7745081741256101,0.6134888888888886,0.7095976958415737
152160,2024-10-19 10:46:00,1.5,14.225933333333334,0.5874845246188759,-0.399533333333333,0.1688603104475539,-2.738848299865425,1.183786082102326,0.4457925925925925,1.0163199282200042
152160,2024-10-19 10:46:00,1.75,14.004566666666667,0.490244424298284,-0.3566666666666666,0.26511810366115873,-2.457023817101314,1.7552876767922332,0.4304074074074078,1.5111530258613655
152160,2024-10-19 10:46:00,2.0,13.8664625,0.3707402795000158,-0.21864999999999957,0.1022125236945063,-1.5612472362147753,0.7452045238153719,0.30160312499999997,0.6858058586258706
159360,2024-10-19 12:46:00,0.25,12.919799999999999,0.6235531558590802,-2.5516000000000005,0.1678424369352503,-16.492812278686365,0.7696278436918595,0.5623272727272728,0.6311463062166037
159360,2024-10-19 12:46:00,0.5,15.442079999999999,0.8256920331455311,-2.102709999999999,0.1817265387883677,-11.999715550688508,1.073389565761654,0.705936,0.9177646071735067
159360,2024-10-19 12:46:00,0.75,15.67683,0.6580182171490389,-1.4383799999999995,0.33514603324521036,-8.403200116859189,1.925475533039648,0.5688499999999997,1.3860394326554748
159360,2024-10-19 12:46:00,1.0,15.09108,0.7111884065421764,-0.9005100000000003,0.193771088916794,-5.637005800428707,1.219347741289018,0.6300640000000002,1.0326546231012406
159360,2024-10-19 12:46:00,1.25,14.695077777777776,0.710899186129444,-0.5647111111111113,0.1114915387366977,-3.7052412709963587,0.7416186147271804,0.6183308641975304,0.6765824803344892
159360,2024-10-19 12:46:00,1.5,14.218255555555556,0.5918733894472723,-0.40721111111111125,0.16968094533528644,-2.7925714042552445,1.1937713792074933,0.4497061728395063,1.0482450783549189
159360,2024-10-19 12:46:00,1.75,14.001566666666667,0.5055898249679389,-0.35966666666666647,0.2721777931997963,-2.480606618149152,1.80678565691217,0.4474074074074075,1.5771174390024905
159360,2024-10-19 12:46:00,2.0,13.8754875,0.38601340144320123,-0.20962499999999995,0.1099847574666601,-1.4996312841849215,0.8019112729193658,0.3135593750000001,0.7355605001196353
166560,2024-10-19 14:46:00,0.25,12.874663636363636,0.6310195131296757,-2.596736363636364,0.1691486074579353,-16.786995155775845,0.8263475894944475,0.5694876033057849,0.6600087194869916
166560,2024-10-19 14:46:00,0.5,15.400050000000002,0.8255100075105086,-2.1447399999999996,0.1835194932425443,-12.239751669416377,1.0864611429607232,0.7003000000000004,0.8977336077562461
166560,2024-10-19 14:46:00,0.75,15.65373,0.6707969067459987,-1.4614799999999994,0.34986604522302517,-8.539711855906827,2.0153909317329832,0.5813100000000002,1.4462579641407318
166560,2024-10-19 14:46:00,1.0,15.0378,0.7747011036522407,-0.9537900000000002,0.16914489321288956,-5.991257865164785,1.1797112290924463,0.7046999999999999,0.9999505069780031
166560,2024-10-19 14:46:00,1.25,14.667755555555557,0.7007536960081879,-0.5920333333333336,0.12607543597210197,-3.8809168488789147,0.8149672781991201,0.6095950617283954,0.7403702016101219
166560,2024-10-19 14:46:00,1.5,14.203044444444444,0.5801284189463017,-0.42242222222222203,0.16519873403992807,-2.8938148940652093,1.1585532474853595,0.438427160493827,0.9368832911920166
166560,2024-10-19 14:46:00,1.75,13.9958,0.5143921979708996,-0.3654333333333331,0.2611154278602985,-2.524189554944308,1.740698616605306,0.4592444444444441,1.5398574777617497
166560,2024-10-19 14:46:00,2.0,13.8606625,0.38886349770035,-0.22444999999999982,0.11183437530562824,-1.6053574164443454,0.8144590459654589,0.3141281250000001,0.7204333076135643
173760,2024-10-19 16:46:00,0.25,12.849272727272728,0.6231822586033854,-2.622127272727273,0.17257287836478644,-16.949266241495348,0.806023013081949,0.5620247933884298,0.6582660852874398
173760,2024-10-19 16:46:00,0.5,15.3814,0.8236184614249485,-2.16339,0.18003791517344375,-12.345958967929855,1.0648021755692898,0.7003599999999995,0.9004378369994505
173760,2024-10-19 16:46:00,0.75,15.63576,0.6694815758480585,-1.4794499999999995,0.34290541625935256,-8.645426077159982,1.9790762814701546,0.5773199999999997,1.4383330409258739
173760,2024-10-19 16:46:00,1.0,15.083260000000001,0.7358412059677009,-0.9083300000000003,0.18496159628420164,-5.693804498957374,1.2048525531202188,0.6560080000000001,1.0698507486652038
173760,2024-10-19 16:46:00,1.25,14.672777777777778,0.7138470685545683,-0.5870111111111113,0.1159786900392046,-3.852362370019042,0.7787633673969577,0.6201308641975307,0.7051897547898244
173760,2024-10-19 16:46:00,1.5,14.203766666666665,0.5887205600093965,-0.42170000000000013,0.17067667939378448,-2.890752269396688,1.1971664277559995,0.4494740740740737,1.0194906914247932
173760,2024-10-19 16:46:00,1.75,13.993388888888889,0.5168996366036521,-0.36784444444444414,0.27262006982086967,-2.5404335907867805,1.8154339211960646,0.44883209876543223,1.6142945242958167
173760,2024-10-19 16:46:00,2.0,13.857724999999999,0.377832776337628,-0.22738749999999985,0.10404258067613506,-1.6245357565726597,0.7580050695900068,0.30455624999999964,0.6626729830251118
180960,2024-10-19 18:46:00,0.25,12.8074,0.624958852463686,-2.664,0.1737647626167993,-17.220903974590378,0.8253288253677028,0.5630727272727273,0.6794579132599318
180960,2024-10-19 18:46:00,0.5,15.34973,0.8204760972142946,-2.1950599999999993,0.1786335589971832,-12.526181137519085,1.0470581472847846,0.697796,0.876237943846578
180960,2024-10-19 18:46:00,0.75,15.61279,0.6621271803060189,-1.5024199999999996,0.3448025313132141,-8.777760557282605,1.980150211995564,0.5729299999999997,1.4104499986419323
180960,2024-10-19 18:46:00,1.0,15.074819999999999,0.7316625284924736,-0.9167700000000008,0.19241441240198165,-5.744985135365828,1.243259917885344,0.655236,1.0893649185313798
180960,2024-10-19 18:46:00,1.25,14.659577777777779,0.7057978917159056,-0.6002111111111113,0.13180173194313438,-3.935859110663392,0.8648013015278101,0.6096641975308642,0.7767912438907565
180960,2024-10-19 18:46:00,1.5,14.168544444444443,0.5835205834912979,-0.4569222222222222,0.1801621108136764,-3.1299051525687447,1.2636399495330206,0.43988395061728425,1.0110002629554724
180960,2024-10-19 18:46:00,1.75,13.974944444444445,0.48051045799952546,-0.38628888888888885,0.2844282430281826,-2.6587650580766233,1.882275351421897,0.42471604938271607,1.6398202942041122
180960,2024-10-19 18:46:00,2.0,13.85145,0.3860816591085365,-0.23366249999999988,0.11379663810390038,-1.6701367959295685,0.8267672043762225,0.31338750000000015,0.7327191383585037
195360,2024-10-19 22:46:00,0.25,12.773963636363636,0.5937935825501031,-2.697436363636364,0.1793570145761962,-17.429179454669416,0.6733953500678963,0.5336330578512398,0.5257792834697983
195360,2024-10-19 22:46:00,0.5,15.3137,0.8065642355076253,-2.231089999999999,0.19184234907861253,-12.727595643456613,1.0754117879017377,0.6853800000000003,0.8636137945058455
195360,2024-10-19 22:46:00,0.75,15.56002,0.6659975612567965,-1.5551899999999992,0.35756964482461273,-9.08576793253755,2.054847431032638,0.5742600000000004,1.4728201233058684
195360,2024-10-19 22:46:00,1.0,15.024329999999997,0.7529270270750016,-0.9672600000000005,0.231598865282194,-6.064090642022169,1.5048046396241113,0.6836040000000005,1.2162043531141542
195360,2024-10-19 22:46:00,1.25,14.6231,0.7065321585824037,-0.6366888888888891,0.14655800857183912,-4.174900404641346,0.9677083922729137,0.6042222222222221,0.8124450930617141
195360,2024-10-19 22:46:00,1.5,14.164355555555556,0.5839103415025121,-0.46111111111111075,0.17510312164515057,-3.1590125349467755,1.226559117221061,0.44099506172839514,1.0291415254748046
195360,2024-10-19 22:46:00,1.75,13.936477777777776,0.49646800675209224,-0.42475555555555544,0.28569479873580367,-2.9305060672911774,1.8797893312372669,0.4327975308641978,1.605487416434295
195360,2024-10-19 22:46:00,2.0,13.8303125,0.37701888691914354,-0.2547999999999999,0.09820136200684824,-1.8193787732526217,0.7215913721030579,0.30804062499999985,0.6701449563049333
202560,2024-10-20 00:46:00,0.25,12.739763636363636,0.5951148143963898,-2.7316363636363636,0.17927820570644468,-17.651070620059155,0.6819561644186845,0.533887603305785,0.5397328265624626
202560,2024-10-20 00:46:00,0.5,15.28732,0.8026866733663892,-2.257469999999999,0.18903192878453168,-12.87745382554119,1.0496230315820692,0.6826040000000001,0.8502218340772864
202560,2024-10-20 00:46:00,0.75,15.56174,0.6601901956254728,-1.5534699999999997,0.33988176782522467,-9.07669248855437,1.9546564490147282,0.5684399999999998,1.411249351259453
202560,2024-10-20 00:46:00,1.0,15.035750000000002,0.7313273757353813,-0.9558400000000005,0.1840635281635118,-5.990370375669663,1.1995229587243983,0.6518399999999994,1.0568196725429844
202560,2024-10-20 00:46:00,1.25,14.610655555555557,0.7110292494547935,-0.6491333333333331,0.14381633348746503,-4.25815565928468,0.9558014002841357,0.6101506172839506,0.8240267481873688
202560,2024-10-20 00:46:00,1.5,14.155344444444443,0.5887935048538021,-0.4701222222222224,0.17611486641632307,-3.2218707804843123,1.2380572935295031,0.44507160493827136,1.0055109265973048
202560,2024-10-20 00:46:00,1.75,13.953499999999998,0.5006030230298923,-0.4077333333333332,0.30593460448635473,-2.8099566163244405,2.026389788786107,0.4255333333333334,1.8001634664689063
202560,2024-10-20 00:46:00,2.0,13.836424999999998,0.3738085832013491,-0.2486874999999995,0.10248399189019712,-1.7751319917256647,0.7490258337832468,0.29853124999999947,0.6753398133600741
