datetime,time (s),T_in (degC),T_out (degC),V_geo (L/s),V_saig (L/s),Q (W)
2024-10-17 00:37:36,-9.423225308641975e-06,11.7035894393921,11.7946157455444,1.64991676807404,0.0,254.09013413754275
2024-10-17 00:38:36,-9.415187757201648e-06,11.7010259628296,11.7971792221069,1.6253833770752,0.0,285.311658445768
2024-10-17 00:39:36,-9.407150205761317e-06,11.7112817764282,11.8074359893799,1.66791665554047,0.0,292.7844178777226
2024-10-17 00:40:36,-9.399112654320987e-06,11.713846206665,11.7997436523438,1.6637499332428,0.0,220.38127298668178
2024-10-17 00:41:36,-9.391075102880658e-06,11.7061538696289,11.8125638961792,1.6533499956131,0.0,361.4444883416207
2024-10-17 00:42:36,-9.38303755144033e-06,11.7035894393921,11.8074359893799,1.65698325634003,0.0,344.3986893591172
2024-10-17 00:43:36,-9.375000000000001e-06,11.695897102356,11.7946157455444,1.67278325557709,0.0,311.65558700230855
2024-10-17 00:44:36,-9.36696244855967e-06,11.713846206665,11.8023080825806,1.67051672935486,0.0,239.27008586101906
2024-10-17 00:45:36,-9.35892489711934e-06,11.7061538696289,11.8048715591431,1.66670000553131,0.0,310.51554323839565
2024-10-17 00:46:36,-9.350887345679013e-06,11.713846206665,11.8176927566528,1.65845000743866,0.0,344.70354890072775
2024-10-17 00:47:36,-9.342849794238683e-06,11.713846206665,11.8048715591431,1.65995001792908,0.0,255.6286237493167
2024-10-17 00:48:36,-9.334812242798354e-06,11.713846206665,11.8023080825806,1.67484998703003,0.0,239.89074348017155
2024-10-17 00:49:36,-9.326774691358025e-06,11.7112817764282,11.8074359893799,1.66430008411407,0.0,292.14956855460184
2024-10-17 00:50:36,-9.318737139917695e-06,11.7010259628296,11.8100004196167,1.64756655693054,0.0,377.9254429442157
2024-10-17 00:51:36,-9.310699588477368e-06,11.7061538696289,11.8100004196167,1.63005006313324,0.0,338.8007109817359
2024-10-17 00:52:36,-9.302662037037037e-06,11.713846206665,11.8048715591431,1.65451669692993,0.0,254.7919043575282
2024-10-17 00:53:36,-9.294624485596707e-06,11.7164106369019,11.8100004196167,1.70615005493164,0.0,281.11959876746585
2024-10-17 00:54:36,-9.28658693415638e-06,11.7061538696289,11.7971792221069,1.66935002803802,0.0,257.0762044717882
2024-10-17 00:55:36,-9.278549382716049e-06,11.7189741134644,11.8074359893799,1.66356670856476,0.0,238.274626166948
2024-10-17 00:56:36,-9.27051183127572e-06,11.7087182998657,11.8048715591431,1.66929996013641,0.0,293.0205555123579
2024-10-17 00:57:36,-9.262474279835392e-06,11.7112817764282,11.8074359893799,1.66588342189789,0.0,292.42750608211537
2024-10-17 00:58:36,-9.254436728395064e-06,11.7112817764282,11.8048715591431,1.68355000019073,0.0,277.3958241198013
2024-10-17 00:59:36,-9.246399176954733e-06,11.7087182998657,11.8074359893799,1.66423332691193,0.0,310.0559872001468
2024-10-17 01:00:36,-9.238361625514403e-06,11.7112817764282,11.8074359893799,1.63028335571289,0.0,286.17830614771805
2024-10-17 01:01:36,-9.230324074074074e-06,11.7164106369019,11.8048715591431,1.66036665439606,0.0,237.809628139755
2024-10-17 01:02:36,-9.222286522633746e-06,11.7164106369019,11.8125638961792,1.68088328838348,0.0,295.05383494535306
2024-10-17 01:03:36,-9.214248971193415e-06,11.7112817764282,11.8125638961792,1.66441667079926,0.0,328.0169230293011
2024-10-17 01:04:36,-9.206211419753086e-06,11.7035894393921,11.8100004196167,1.65421664714813,0.0,361.64057584548766
2024-10-17 01:05:36,-9.198173868312757e-06,11.7112817764282,11.8100004196167,1.65776669979095,0.0,308.8578584313651
2024-10-17 01:06:36,-9.190136316872429e-06,11.7061538696289,11.8048715591431,1.67293334007263,0.0,311.67684836520976
2024-10-17 01:07:36,-9.182098765432098e-06,11.7087182998657,11.8023080825806,1.65374994277954,0.0,272.48571661871256
2024-10-17 01:08:36,-9.17406121399177e-06,11.7112817764282,11.8048715591431,1.64936661720276,0.0,271.76348311770664
2024-10-17 01:09:36,-9.166023662551441e-06,11.7087182998657,11.8100004196167,1.66268336772919,0.0,327.6753302360442
2024-10-17 01:10:36,-9.15798611111111e-06,11.7087182998657,11.7946157455444,1.65031659603119,0.0,218.60188541337567
2024-10-17 01:11:36,-9.149948559670782e-06,11.7061538696289,11.8074359893799,1.66063332557678,0.0,327.27131570609464
2024-10-17 01:12:36,-9.141911008230453e-06,11.7087182998657,11.8048715591431,1.65356659889221,0.0,290.25880006879134
2024-10-17 01:13:36,-9.133873456790124e-06,11.7087182998657,11.8074359893799,1.68011665344238,0.0,313.01513986689395
2024-10-17 01:14:36,-9.125835905349794e-06,11.7010259628296,11.8100004196167,1.65443336963654,0.0,379.5005800593833
2024-10-17 01:15:36,-9.117798353909465e-06,11.7112817764282,11.8100004196167,1.65920007228851,0.0,309.12490949469424
2024-10-17 01:16:36,-9.109760802469135e-06,11.713846206665,11.8100004196167,1.65736663341522,0.0,290.93247756865594
2024-10-17 01:17:36,-9.101723251028808e-06,11.7035894393921,11.815128326416,1.68274998664856,0.0,404.120198328503
2024-10-17 01:18:36,-9.093685699588477e-06,11.7061538696289,11.8074359893799,1.66530001163483,0.0,328.1910084899757
2024-10-17 01:19:36,-9.085648148148149e-06,11.7164106369019,11.8074359893799,1.67743337154388,0.0,258.32102145625873
2024-10-17 01:20:36,-9.07761059670782e-06,11.7087182998657,11.8074359893799,1.68418335914612,0.0,313.77278990985116
2024-10-17 01:21:36,-9.06957304526749e-06,11.7112817764282,11.8125638961792,1.66581666469574,0.0,328.2928285151327
2024-10-17 01:22:36,-9.06153549382716e-06,11.713846206665,11.8074359893799,1.67954993247986,0.0,276.7367394005675
2024-10-17 01:23:36,-9.053497942386832e-06,11.7061538696289,11.8074359893799,1.67043328285217,0.0,329.2026541069222
2024-10-17 01:24:36,-9.045460390946502e-06,11.7087182998657,11.815128326416,1.66766667366028,0.0,364.5743062175967
2024-10-17 01:25:36,-9.037422839506173e-06,11.7189741134644,11.815128326416,1.68948340415955,0.0,296.5702233121722
2024-10-17 01:26:36,-9.029385288065842e-06,11.7010259628296,11.8048715591431,1.67278325557709,0.0,347.6759686294477
2024-10-17 01:27:36,-9.021347736625514e-06,11.7112817764282,11.8125638961792,1.66746664047241,0.0,328.6179994815328
2024-10-17 01:28:36,-9.013310185185187e-06,11.7164106369019,11.8228206634521,1.64953339099884,0.0,360.61012737340275
2024-10-17 01:29:36,-9.005272633744856e-06,11.7189741134644,11.8125638961792,1.68428337574005,0.0,277.51666122809274
2024-10-17 01:30:36,-8.997235082304526e-06,11.7189741134644,11.8125638961792,1.65254998207092,0.0,272.2880010232004
2024-10-17 01:31:36,-8.989197530864198e-06,11.713846206665,11.8023080825806,1.64536666870117,0.0,235.66781294373902
2024-10-17 01:32:36,-8.981159979423869e-06,11.7087182998657,11.8125638961792,1.64886665344238,0.0,342.7050748894564
2024-10-17 01:33:36,-8.973122427983538e-06,11.7087182998657,11.8048715591431,1.65786671638489,0.0,291.0136211594062
2024-10-17 01:34:36,-8.96508487654321e-06,11.6984615325928,11.7997436523438,1.68101668357849,0.0,331.28839057082445
2024-10-17 01:35:36,-8.957047325102881e-06,11.713846206665,11.8048715591431,1.6837500333786,0.0,259.29377337964326
2024-10-17 01:36:36,-8.949009773662552e-06,11.7061538696289,11.8048715591431,1.67071664333344,0.0,311.263865350942
2024-10-17 01:37:36,-8.940972222222222e-06,11.7087182998657,11.8100004196167,1.65971672534943,0.0,327.09067561066735
2024-10-17 01:38:36,-8.932934670781893e-06,11.713846206665,11.815128326416,1.66654992103577,0.0,328.43733589280333
2024-10-17 01:39:36,-8.924897119341565e-06,11.7112817764282,11.8074359893799,1.65163338184357,0.0,289.9260683345041
2024-10-17 01:40:36,-8.916859567901234e-06,11.7061538696289,11.7997436523438,1.66756665706635,0.0,274.7622743958997
2024-10-17 01:41:36,-8.908822016460905e-06,11.7112817764282,11.8074359893799,1.67771673202515,0.0,294.50471348073904
2024-10-17 01:42:36,-8.900784465020576e-06,11.7087182998657,11.815128326416,1.6331832408905,0.0,357.03576522699785
2024-10-17 01:43:36,-8.892746913580248e-06,11.7112817764282,11.8048715591431,1.6488333940506,0.0,271.6756247970649
2024-10-17 01:44:36,-8.884709362139917e-06,11.7087182998657,11.8023080825806,1.64773333072662,0.0,271.4943691335534
2024-10-17 01:45:36,-8.87667181069959e-06,11.7061538696289,11.7997436523438,1.65279996395111,0.0,272.3291901359952
2024-10-17 01:46:36,-8.868634259259258e-06,11.7087182998657,11.8048715591431,1.67423331737518,0.0,293.88653233687484
2024-10-17 01:47:36,-8.86059670781893e-06,11.7087182998657,11.8074359893799,1.66553318500519,0.0,310.29815804110314
2024-10-17 01:48:36,-8.852559156378601e-06,11.7215385437012,11.8100004196167,1.67328333854675,0.0,239.6663505652668
2024-10-17 01:49:36,-8.844521604938272e-06,11.7035894393921,11.8100004196167,1.6487500667572,0.0,360.4454861431262
2024-10-17 01:50:36,-8.836484053497942e-06,11.7087182998657,11.8074359893799,1.64304995536804,0.0,306.10940647131616
2024-10-17 01:51:36,-8.828446502057615e-06,11.7087182998657,11.8125638961792,1.64348340034485,0.0,341.5862044507303
2024-10-17 01:52:36,-8.820408950617284e-06,11.713846206665,11.8100004196167,1.67013335227966,0.0,293.17353460140214
2024-10-17 01:53:36,-8.812371399176954e-06,11.7061538696289,11.8100004196167,1.68638336658478,0.0,350.5094085812719
2024-10-17 01:54:36,-8.804333847736627e-06,11.7035894393921,11.8074359893799,1.63843333721161,0.0,340.5431477831229
2024-10-17 01:55:36,-8.796296296296296e-06,11.7035894393921,11.8048715591431,1.68293333053589,0.0,331.66611608182757
2024-10-17 01:56:36,-8.788258744855968e-06,11.7087182998657,11.8125638961792,1.68009996414185,0.0,349.1966938811807
2024-10-17 01:57:36,-8.780221193415639e-06,11.7189741134644,11.8228206634521,1.66771674156189,0.0,346.6296100563333
2024-10-17 01:58:36,-8.77218364197531e-06,11.7112817764282,11.8074359893799,1.63123333454132,0.0,286.3450644790496
2024-10-17 01:59:36,-8.764146090534978e-06,11.713846206665,11.8074359893799,1.6532666683197,0.0,272.40608826371977
2024-10-17 02:00:36,-8.75610853909465e-06,11.7061538696289,11.815128326416,1.64161670207977,0.0,376.5606413096766
2024-10-17 02:01:36,-8.748070987654321e-06,11.7112817764282,11.8100004196167,1.64848327636719,0.0,307.12826748353416
2024-10-17 02:02:36,-8.740033436213992e-06,11.7061538696289,11.8228206634521,1.67413330078125,0.0,438.10701938421437
2024-10-17 02:03:36,-8.73199588477366e-06,11.713846206665,11.8176927566528,1.66941666603088,0.0,346.9829339405935
2024-10-17 02:04:36,-8.723958333333333e-06,11.713846206665,11.8125638961792,1.69008326530457,0.0,314.8719754619875
2024-10-17 02:05:36,-8.715920781893005e-06,11.7087182998657,11.8048715591431,1.6557000875473,0.0,290.63330198326014
2024-10-17 02:06:36,-8.707883230452674e-06,11.7112817764282,11.8176927566528,1.65011668205261,0.0,360.74425205342203
2024-10-17 02:07:36,-8.699845679012345e-06,11.7112817764282,11.8100004196167,1.64215004444122,0.0,305.9483255472828
2024-10-17 02:08:36,-8.691808127572017e-06,11.7164106369019,11.815128326416,1.65136671066284,0.0,307.6588645493174
2024-10-17 02:09:36,-8.683770576131688e-06,11.713846206665,11.8125638961792,1.67251658439636,0.0,311.59920444920454
2024-10-17 02:10:36,-8.675733024691357e-06,11.7112817764282,11.8048715591431,1.65880000591278,0.0,273.3178073938862
2024-10-17 02:11:36,-8.667695473251028e-06,11.7087182998657,11.8228206634521,1.6415833234787,0.0,411.90810719347786
2024-10-17 02:12:36,-8.6596579218107e-06,11.7061538696289,11.8176927566528,1.66620004177094,0.0,400.14565246054013
2024-10-17 02:13:36,-8.65162037037037e-06,11.713846206665,11.8125638961792,1.64726662635803,0.0,306.89499588677694
2024-10-17 02:14:36,-8.64358281893004e-06,11.7112817764282,11.8100004196167,1.68709993362427,0.0,314.3229216298044
2024-10-17 02:15:36,-8.635545267489712e-06,11.7215385437012,11.8100004196167,1.64769995212555,0.0,236.00201188608338
2024-10-17 02:16:36,-8.627507716049384e-06,11.7010259628296,11.8125638961792,1.66656672954559,0.0,400.2270389071056
2024-10-17 02:17:36,-8.619470164609053e-06,11.713846206665,11.8125638961792,1.6448667049408,0.0,306.4478770890764
2024-10-17 02:18:36,-8.611432613168724e-06,11.713846206665,11.815128326416,1.65311658382416,0.0,325.78994475843587
2024-10-17 02:19:36,-8.603395061728394e-06,11.7164106369019,11.8048715591431,1.65225005149841,0.0,236.64711002260438
2024-10-17 02:20:36,-8.595357510288067e-06,11.713846206665,11.8202562332153,1.67731666564941,0.0,366.6839239187891
2024-10-17 02:21:36,-8.587319958847737e-06,11.713846206665,11.8176927566528,1.65571665763855,0.0,344.13543085540897
2024-10-17 02:22:36,-8.579282407407408e-06,11.7087182998657,11.8048715591431,1.66991662979126,0.0,293.1288026154231
2024-10-17 02:23:36,-8.571244855967077e-06,11.7112817764282,11.8023080825806,1.66035008430481,0.0,255.69688350395788
2024-10-17 02:24:36,-8.56320730452675e-06,11.7164106369019,11.8023080825806,1.6783332824707,0.0,222.31299181165156
2024-10-17 02:25:36,-8.55516975308642e-06,11.7189741134644,11.815128326416,1.66586673259735,0.0,292.42457645831865
2024-10-17 02:26:36,-8.54713220164609e-06,11.713846206665,11.815128326416,1.64906668663025,0.0,324.99180638393045
2024-10-17 02:27:36,-8.539094650205761e-06,11.7087182998657,11.815128326416,1.64836668968201,0.0,360.3550708152096
2024-10-17 02:28:36,-8.531057098765434e-06,11.7112817764282,11.8125638961792,1.68003332614899,0.0,331.0945942192728
2024-10-17 02:29:36,-8.523019547325103e-06,11.7087182998657,11.815128326416,1.66729998588562,0.0,364.4941433510259
2024-10-17 02:30:36,-8.514981995884773e-06,11.7087182998657,11.8100004196167,1.67869997024536,0.0,330.8318214962613
2024-10-17 02:31:36,-8.506944444444444e-06,11.6984615325928,11.8048715591431,1.67123341560364,0.0,365.35404385341786
2024-10-17 02:32:36,-8.498906893004116e-06,11.7010259628296,11.8023080825806,1.64660000801086,0.0,324.5056827196884
2024-10-17 02:33:36,-8.490869341563787e-06,11.7087182998657,11.8074359893799,1.6749666929245,0.0,312.0556733866884
2024-10-17 02:34:36,-8.482831790123456e-06,11.7112817764282,11.7997436523438,1.66783332824707,0.0,238.8857391483056
2024-10-17 02:35:36,-8.474794238683128e-06,11.713846206665,11.8100004196167,1.67088329792023,0.0,293.3051793074399
2024-10-17 02:36:36,-8.4667566872428e-06,11.713846206665,11.8176927566528,1.67083334922791,0.0,347.27738702841276
2024-10-17 02:37:36,-8.45871913580247e-06,11.7035894393921,11.8125638961792,1.66858327388763,0.0,382.7463420040019
2024-10-17 02:38:36,-8.45068158436214e-06,11.7164106369019,11.8100004196167,1.68171668052673,0.0,277.0937509884914
2024-10-17 02:39:36,-8.44264403292181e-06,11.7164106369019,11.815128326416,1.66781663894653,0.0,310.72357829520996
2024-10-17 02:40:36,-8.43460648148148e-06,11.7112817764282,11.8100004196167,1.65951669216156,0.0,309.1838988180649
2024-10-17 02:41:36,-8.426568930041152e-06,11.7061538696289,11.8074359893799,1.66776669025421,0.0,328.6771321542157
2024-10-17 02:42:36,-8.418531378600824e-06,11.7010259628296,11.8202562332153,1.66830003261566,0.0,454.5424224583021
2024-10-17 02:43:36,-8.410493827160493e-06,11.7061538696289,11.8048715591431,1.63238334655762,0.0,304.12215752532296
2024-10-17 02:44:36,-8.402456275720164e-06,11.7010259628296,11.8074359893799,1.67766678333282,0.0,366.76046434112874
2024-10-17 02:45:36,-8.394418724279836e-06,11.7087182998657,11.815128326416,1.66843342781067,0.0,364.7419289606982
2024-10-17 02:46:36,-8.386381172839507e-06,11.713846206665,11.8048715591431,1.70169997215271,0.0,262.058024167709
2024-10-17 02:47:36,-8.378343621399177e-06,11.7112817764282,11.7971792221069,1.6698499917984,0.0,221.18929025042732
2024-10-17 02:48:36,-8.370306069958846e-06,11.7112817764282,11.8100004196167,1.66083335876465,0.0,309.42920645233556
2024-10-17 02:49:36,-8.362268518518519e-06,11.7061538696289,11.8074359893799,1.65283334255219,0.0,325.734124643127
2024-10-17 02:50:36,-8.35423096707819e-06,11.7010259628296,11.8100004196167,1.64611661434174,0.0,377.5928492818773
2024-10-17 02:51:36,-8.34619341563786e-06,11.6933336257935,11.8100004196167,1.66649997234344,0.0,436.1094396405166
2024-10-17 02:52:36,-8.33815586419753e-06,11.695897102356,11.8023080825806,1.64358329772949,0.0,359.3159404275498
2024-10-17 02:53:36,-8.330118312757203e-06,11.6984615325928,11.8125638961792,1.65873336791992,0.0,416.21141744463023
2024-10-17 02:54:36,-8.322080761316872e-06,11.6933336257935,11.8125638961792,1.65325009822845,0.0,450.44194083002117
2024-10-17 02:55:36,-8.314043209876543e-06,11.7087182998657,11.8023080825806,1.64075005054474,0.0,270.34374529648727
2024-10-17 02:56:36,-8.306005658436213e-06,11.695897102356,11.8100004196167,1.652583360672,0.0,414.6748693699075
2024-10-17 02:57:36,-8.297968106995886e-06,11.6984615325928,11.815128326416,1.65346670150757,0.0,432.6987390493119
2024-10-17 02:58:36,-8.289930555555556e-06,11.6907691955566,11.8048715591431,1.64018332958221,0.0,411.55681900322094
2024-10-17 02:59:36,-8.281893004115225e-06,11.7035894393921,11.8074359893799,1.63534998893738,0.0,339.90228367033274
2024-10-17 03:00:36,-8.273855452674896e-06,11.6882047653198,11.8176927566528,1.6701500415802,0.0,527.0005918926248
2024-10-17 03:01:36,-8.265817901234568e-06,11.695897102356,11.8023080825806,1.68813335895538,0.0,369.0553598823465
2024-10-17 03:02:36,-8.25778034979424e-06,11.6984615325928,11.815128326416,1.6731333732605,0.0,437.8453465141194
2024-10-17 03:03:36,-8.24974279835391e-06,11.6933336257935,11.8074359893799,1.66876661777496,0.0,418.7289728423368
2024-10-17 03:04:36,-8.24170524691358e-06,11.7035894393921,11.8074359893799,1.66953325271606,0.0,347.00716611157
2024-10-17 03:05:36,-8.233667695473252e-06,11.7010259628296,11.8100004196167,1.67013335227966,0.0,383.1019052196073
2024-10-17 03:06:36,-8.225630144032923e-06,11.6984615325928,11.8048715591431,1.66826665401459,0.0,364.70546997164394
2024-10-17 03:07:36,-8.217592592592592e-06,11.7112817764282,11.8176927566528,1.64878332614899,0.0,360.4527572255689
2024-10-17 03:08:36,-8.209555041152263e-06,11.7061538696289,11.8074359893799,1.67379999160767,0.0,329.866152295861
2024-10-17 03:09:36,-8.201517489711935e-06,11.6882047653198,11.8125638961792,1.65346670150757,0.0,486.11863626306064
2024-10-17 03:10:36,-8.193479938271606e-06,11.695897102356,11.8202562332153,1.66795003414154,0.0,490.3767310290442
2024-10-17 03:11:36,-8.185442386831275e-06,11.7087182998657,11.815128326416,1.67694997787476,0.0,366.6037610522206
2024-10-17 03:12:36,-8.177404835390947e-06,11.7010259628296,11.8100004196167,1.66406667232513,0.0,381.71030577291305
2024-10-17 03:13:36,-8.16936728395062e-06,11.6984615325928,11.8100004196167,1.66556668281555,0.0,399.9935483757283
2024-10-17 03:14:36,-8.161329732510288e-06,11.7087182998657,11.8100004196167,1.64765000343323,0.0,324.7126118340642
2024-10-17 03:15:36,-8.153292181069959e-06,11.7112817764282,11.8074359893799,1.64679992198944,0.0,289.0776076365275
2024-10-17 03:16:36,-8.14525462962963e-06,11.695897102356,11.8074359893799,1.64684998989105,0.0,395.4986479349645
2024-10-17 03:17:36,-8.137217078189302e-06,11.7035894393921,11.815128326416,1.65031659603119,0.0,396.331169445572
2024-10-17 03:18:36,-8.12917952674897e-06,11.695897102356,11.8125638961792,1.67003321647644,0.0,437.034060789348
2024-10-17 03:19:36,-8.121141975308641e-06,11.7035894393921,11.815128326416,1.6487500667572,0.0,395.9549601893455
2024-10-17 03:20:36,-8.113104423868312e-06,11.6933336257935,11.8048715591431,1.66596662998199,0.0,400.0829246228646
2024-10-17 03:21:36,-8.105066872427984e-06,11.7061538696289,11.8100004196167,1.67454993724823,0.0,348.04986800442055
2024-10-17 03:22:36,-8.097029320987653e-06,11.7061538696289,11.815128326416,1.68638336658478,0.0,386.82939885456824
2024-10-17 03:23:36,-8.088991769547326e-06,11.7035894393921,11.8048715591431,1.64116668701172,0.0,323.4349044300715
2024-10-17 03:24:36,-8.080954218106996e-06,11.6984615325928,11.8176927566528,1.66474997997284,0.0,453.5818487002669
2024-10-17 03:25:36,-8.072916666666665e-06,11.7035894393921,11.815128326416,1.67843329906464,0.0,403.083525824342
2024-10-17 03:26:36,-8.064879115226338e-06,11.7010259628296,11.8202562332153,1.66108334064484,0.0,452.5761738301049
2024-10-17 03:27:36,-8.056841563786008e-06,11.6933336257935,11.815128326416,1.66158330440521,0.0,470.6086539362222
2024-10-17 03:28:36,-8.048804012345679e-06,11.7087182998657,11.8176927566528,1.67763328552246,0.0,384.82227006977666
2024-10-17 03:29:36,-8.04076646090535e-06,11.7035894393921,11.8202562332153,1.64756655693054,0.0,431.15471937455106
2024-10-17 03:30:36,-8.032728909465022e-06,11.7010259628296,11.8202562332153,1.68391668796539,0.0,458.79731199530784
2024-10-17 03:31:36,-8.02469135802469e-06,11.6984615325928,11.8100004196167,1.65711665153503,0.0,397.96423425059976
2024-10-17 03:32:36,-8.016653806584363e-06,11.7112817764282,11.8228206634521,1.65253329277039,0.0,396.863519428046
2024-10-17 03:33:36,-8.008616255144032e-06,11.7035894393921,11.8176927566528,1.66406667232513,0.0,417.55632205363736
2024-10-17 03:34:36,-8.000578703703704e-06,11.7010259628296,11.8074359893799,1.66769993305206,0.0,364.5815771668067
2024-10-17 03:35:36,-7.992541152263375e-06,11.7010259628296,11.815128326416,1.6710000038147,0.0,419.28937681518653
2024-10-17 03:36:36,-7.984503600823046e-06,11.7035894393921,11.8228206634521,1.65743327140808,0.0,451.5883204004443
2024-10-17 03:37:36,-7.976466049382715e-06,11.7010259628296,11.8074359893799,1.67558336257935,0.0,366.30500061582177
2024-10-17 03:38:36,-7.968428497942387e-06,11.7112817764282,11.8100004196167,1.66033339500427,0.0,309.33605840180246
2024-10-17 03:39:36,-7.960390946502058e-06,11.6984615325928,11.815128326416,1.67506659030914,0.0,438.35125363549804
2024-10-17 03:40:36,-7.952353395061728e-06,11.6984615325928,11.815128326416,1.68228328227997,0.0,440.2398030166488
2024-10-17 03:41:36,-7.944315843621399e-06,11.7035894393921,11.8100004196167,1.62908339500427,0.0,356.14600910065093
2024-10-17 03:42:36,-7.93627829218107e-06,11.7010259628296,11.8176927566528,1.6340000629425,0.0,427.6044786369585
2024-10-17 03:43:36,-7.928240740740742e-06,11.7010259628296,11.8125638961792,1.68406665325165,0.0,404.4296564931931
2024-10-17 03:44:36,-7.92020318930041e-06,11.6933336257935,11.8228206634521,1.67988336086273,0.0,530.0651232370033
2024-10-17 03:45:36,-7.912165637860081e-06,11.6907691955566,11.8202562332153,1.66910004615784,0.0,526.662589960024
2024-10-17 03:46:36,-7.904128086419754e-06,11.7087182998657,11.8202562332153,1.66270005702972,0.0,399.298455092252
2024-10-17 03:47:36,-7.896090534979424e-06,11.7035894393921,11.815128326416,1.65990006923676,0.0,398.63268489542463
2024-10-17 03:48:36,-7.888052983539093e-06,11.7035894393921,11.815128326416,1.67243337631226,0.0,401.6426166031946
2024-10-17 03:49:36,-7.880015432098766e-06,11.7035894393921,11.8228206634521,1.64961659908295,0.0,449.4585707524074
2024-10-17 03:50:36,-7.871977880658438e-06,11.7035894393921,11.8228206634521,1.67531657218933,0.0,456.46084824354693
2024-10-17 03:51:36,-7.863940329218107e-06,11.7061538696289,11.8202562332153,1.66139996051788,0.0,416.88052214007416
2024-10-17 03:52:36,-7.855902777777778e-06,11.7010259628296,11.8202562332153,1.66781663894653,0.0,454.41071777384985
2024-10-17 03:53:36,-7.847865226337448e-06,11.6984615325928,11.8202562332153,1.68589997291565,0.0,477.4958407571129
2024-10-17 03:54:36,-7.83982767489712e-06,11.6984615325928,11.8176927566528,1.65758335590363,0.0,451.62921278895413
2024-10-17 03:55:36,-7.83179012345679e-06,11.695897102356,11.815128326416,1.67288339138031,0.0,455.7978978528851
2024-10-17 03:56:36,-7.82375257201646e-06,11.6984615325928,11.8228206634521,1.68765008449554,0.0,496.16853899448734
2024-10-17 03:57:36,-7.815715020576131e-06,11.695897102356,11.8228206634521,1.66808331012726,0.0,508.3821838901492
2024-10-17 03:58:36,-7.807677469135803e-06,11.6984615325928,11.8176927566528,1.66308343410492,0.0,453.1277775395468
2024-10-17 03:59:36,-7.799639917695472e-06,11.6984615325928,11.815128326416,1.67538332939148,0.0,438.43414166790365
2024-10-17 04:00:36,-7.791602366255145e-06,11.7010259628296,11.815128326416,1.65383338928223,0.0,414.98190877633897
2024-10-17 04:01:36,-7.783564814814815e-06,11.695897102356,11.8202562332153,1.66275000572205,0.0,488.84792447884075
2024-10-17 04:02:36,-7.775527263374486e-06,11.713846206665,11.8279485702515,1.69311666488647,0.0,424.83891662251654
2024-10-17 04:03:36,-7.767489711934156e-06,11.7087182998657,11.8228206634521,1.66651666164398,0.0,418.16441108179436
2024-10-17 04:04:36,-7.759452160493827e-06,11.6933336257935,11.8228206634521,1.65683341026306,0.0,522.7920141689152
2024-10-17 04:05:36,-7.751414609053498e-06,11.7035894393921,11.8305130004883,1.66620004177094,0.0,507.8082197045097
2024-10-17 04:06:36,-7.74337705761317e-06,11.7087182998657,11.8228206634521,1.6639666557312,0.0,417.5245604608466
2024-10-17 04:07:36,-7.735339506172839e-06,11.7010259628296,11.8202562332153,1.68046677112579,0.0,457.8573530389486
2024-10-17 04:08:36,-7.72730195473251e-06,11.7035894393921,11.8253841400146,1.67589998245239,0.0,474.6635529995185
2024-10-17 04:09:36,-7.719264403292182e-06,11.7061538696289,11.8202562332153,1.66534996032715,0.0,417.8716609519641
2024-10-17 04:10:36,-7.711226851851851e-06,11.7035894393921,11.8279485702515,1.66875004768372,0.0,490.6119347334274
2024-10-17 04:11:36,-7.703189300411523e-06,11.7035894393921,11.8253841400146,1.66091668605804,0.0,470.41984825779537
2024-10-17 04:12:36,-7.695151748971194e-06,11.7035894393921,11.8100004196167,1.677649974823,0.0,366.763509488385
2024-10-17 04:13:36,-7.687114197530865e-06,11.6933336257935,11.8202562332153,1.67891669273376,0.0,511.6771519355094
2024-10-17 04:14:36,-7.679076646090535e-06,11.7035894393921,11.8202562332153,1.67480003833771,0.0,438.2814991603558
2024-10-17 04:15:36,-7.671039094650206e-06,11.695897102356,11.815128326416,1.6580001115799,0.0,451.7427630591887
2024-10-17 04:16:36,-7.663001543209876e-06,11.6984615325928,11.815128326416,1.64398336410522,0.0,430.2170270606552
2024-10-17 04:17:36,-7.654963991769547e-06,11.695897102356,11.8202562332153,1.65696668624878,0.0,487.1476305613084
2024-10-17 04:18:36,-7.64692644032922e-06,11.7061538696289,11.8100004196167,1.66270005702972,0.0,345.5869081641795
2024-10-17 04:19:36,-7.638888888888888e-06,11.7010259628296,11.8176927566528,1.64946675300598,0.0,431.6519851767832
2024-10-17 04:20:36,-7.63085133744856e-06,11.7087182998657,11.8202562332153,1.6543333530426,0.0,397.2891859145994
2024-10-17 04:21:36,-7.622813786008231e-06,11.695897102356,11.8228206634521,1.65581667423248,0.0,504.64367808092925
2024-10-17 04:22:36,-7.6147762345679e-06,11.7010259628296,11.8253841400146,1.67858326435089,0.0,493.49617356817123
2024-10-17 04:23:36,-7.606738683127573e-06,11.695897102356,11.8253841400146,1.64623332023621,0.0,519.4472950310818
2024-10-17 04:24:36,-7.598701131687242e-06,11.6984615325928,11.8125638961792,1.65891671180725,0.0,416.25742231840997
2024-10-17 04:25:36,-7.590663580246914e-06,11.695897102356,11.8074359893799,1.65505003929138,0.0,397.46792775446096
2024-10-17 04:26:36,-7.582626028806584e-06,11.6984615325928,11.8305130004883,1.64304995536804,0.0,536.1394714142151
